User _ID,Product_ID,Product_Category,Purchase History,Rating
U0046,P041,Groceries,"[('P027', datetime.date(2024, 3, 21)), ('P016', datetime.date(2024, 10, 9)), ('P041', datetime.date(2024, 10, 3)), ('P007', datetime.date(2024, 5, 16))]",2.4
U0046,P007,Apparel,"[('P027', datetime.date(2024, 3, 21)), ('P016', datetime.date(2024, 10, 9)), ('P041', datetime.date(2024, 10, 3)), ('P007', datetime.date(2024, 5, 16))]",3.4
U0047,P004,Apparel,"[('P004', datetime.date(2024, 8, 28)), ('P046', datetime.date(2024, 6, 29)), ('P006', datetime.date(2024, 11, 7)), ('P019', datetime.date(2024, 6, 5))]",1.8
U0047,P046,Electronics,"[('P004', datetime.date(2024, 8, 28)), ('P046', datetime.date(2024, 6, 29)), ('P006', datetime.date(2024, 11, 7)), ('P019', datetime.date(2024, 6, 5))]",3.5
U0047,P006,Home Appliances,"[('P004', datetime.date(2024, 8, 28)), ('P046', datetime.date(2024, 6, 29)), ('P006', datetime.date(2024, 11, 7)), ('P019', datetime.date(2024, 6, 5))]",1.4
U0047,P019,Toys,"[('P004', datetime.date(2024, 8, 28)), ('P046', datetime.date(2024, 6, 29)), ('P006', datetime.date(2024, 11, 7)), ('P019', datetime.date(2024, 6, 5))]",3.6
U0048,P041,Groceries,"[('P041', datetime.date(2024, 8, 3)), ('P026', datetime.date(2024, 2, 3)), ('P019', datetime.date(2024, 4, 12)), ('P041', datetime.date(2024, 9, 10))]",3.1
U0048,P026,Electronics,"[('P041', datetime.date(2024, 8, 3)), ('P026', datetime.date(2024, 2, 3)), ('P019', datetime.date(2024, 4, 12)), ('P041', datetime.date(2024, 9, 10))]",4.4
U0048,P019,Toys,"[('P041', datetime.date(2024, 8, 3)), ('P026', datetime.date(2024, 2, 3)), ('P019', datetime.date(2024, 4, 12)), ('P041', datetime.date(2024, 9, 10))]",2.7
U0048,P041,Groceries,"[('P041', datetime.date(2024, 8, 3)), ('P026', datetime.date(2024, 2, 3)), ('P019', datetime.date(2024, 4, 12)), ('P041', datetime.date(2024, 9, 10))]",1.2
U0049,P006,Home Appliances,"[('P006', datetime.date(2024, 6, 18)), ('P006', datetime.date(2024, 8, 30)), ('P026', datetime.date(2024, 3, 10)), ('P019', datetime.date(2024, 6, 3)), ('P002', datetime.date(2024, 5, 18))]",4.9
U0049,P006,Home Appliances,"[('P006', datetime.date(2024, 6, 18)), ('P006', datetime.date(2024, 8, 30)), ('P026', datetime.date(2024, 3, 10)), ('P019', datetime.date(2024, 6, 3)), ('P002', datetime.date(2024, 5, 18))]",2.8
U0049,P026,Electronics,"[('P006', datetime.date(2024, 6, 18)), ('P006', datetime.date(2024, 8, 30)), ('P026', datetime.date(2024, 3, 10)), ('P019', datetime.date(2024, 6, 3)), ('P002', datetime.date(2024, 5, 18))]",4.8
U0049,P019,Toys,"[('P006', datetime.date(2024, 6, 18)), ('P006', datetime.date(2024, 8, 30)), ('P026', datetime.date(2024, 3, 10)), ('P019', datetime.date(2024, 6, 3)), ('P002', datetime.date(2024, 5, 18))]",4.5
U0049,P002,Toys,"[('P006', datetime.date(2024, 6, 18)), ('P006', datetime.date(2024, 8, 30)), ('P026', datetime.date(2024, 3, 10)), ('P019', datetime.date(2024, 6, 3)), ('P002', datetime.date(2024, 5, 18))]",1.9
U0050,P012,Home Appliances,"[('P012', datetime.date(2024, 2, 11)), ('P024', datetime.date(2024, 10, 27)), ('P039', datetime.date(2024, 7, 17))]",1.3
U0050,P024,Books,"[('P012', datetime.date(2024, 2, 11)), ('P024', datetime.date(2024, 10, 27)), ('P039', datetime.date(2024, 7, 17))]",3.2
U0050,P039,Toys,"[('P012', datetime.date(2024, 2, 11)), ('P024', datetime.date(2024, 10, 27)), ('P039', datetime.date(2024, 7, 17))]",4.4
U0051,P013,Home Appliances,"[('P013', datetime.date(2024, 4, 13))]",3.5
U0052,P045,Toys,"[('P045', datetime.date(2024, 2, 2))]",3.4
U0053,P033,Books,"[('P033', datetime.date(2024, 1, 15))]",4.2
U0054,P015,Books,"[('P015', datetime.date(2024, 8, 31)), ('P005', datetime.date(2024, 5, 13)), ('P004', datetime.date(2024, 4, 13))]",3.8
U0054,P005,Electronics,"[('P015', datetime.date(2024, 8, 31)), ('P005', datetime.date(2024, 5, 13)), ('P004', datetime.date(2024, 4, 13))]",1.8
U0054,P004,Apparel,"[('P015', datetime.date(2024, 8, 31)), ('P005', datetime.date(2024, 5, 13)), ('P004', datetime.date(2024, 4, 13))]",1.7
U0055,P010,Home Appliances,"[('P010', datetime.date(2024, 7, 15)), ('P015', datetime.date(2024, 7, 28)), ('P014', datetime.date(2024, 9, 12)), ('P039', datetime.date(2024, 9, 26))]",3.3
U0055,P015,Books,"[('P010', datetime.date(2024, 7, 15)), ('P015', datetime.date(2024, 7, 28)), ('P014', datetime.date(2024, 9, 12)), ('P039', datetime.date(2024, 9, 26))]",1.7
U0055,P014,Home Appliances,"[('P010', datetime.date(2024, 7, 15)), ('P015', datetime.date(2024, 7, 28)), ('P014', datetime.date(2024, 9, 12)), ('P039', datetime.date(2024, 9, 26))]",2.9
U0055,P039,Toys,"[('P010', datetime.date(2024, 7, 15)), ('P015', datetime.date(2024, 7, 28)), ('P014', datetime.date(2024, 9, 12)), ('P039', datetime.date(2024, 9, 26))]",1.3
U0056,P014,Home Appliances,"[('P014', datetime.date(2024, 6, 12)), ('P022', datetime.date(2024, 5, 2)), ('P026', datetime.date(2024, 8, 17))]",3.6
U0056,P022,Apparel,"[('P014', datetime.date(2024, 6, 12)), ('P022', datetime.date(2024, 5, 2)), ('P026', datetime.date(2024, 8, 17))]",3.2
U0056,P026,Electronics,"[('P014', datetime.date(2024, 6, 12)), ('P022', datetime.date(2024, 5, 2)), ('P026', datetime.date(2024, 8, 17))]",4.5
U0057,P029,Electronics,"[('P029', datetime.date(2024, 9, 14)), ('P010', datetime.date(2024, 8, 29)), ('P018', datetime.date(2024, 5, 6)), ('P013', datetime.date(2024, 3, 21)), ('P025', datetime.date(2024, 3, 20))]",3.0
U0057,P010,Home Appliances,"[('P029', datetime.date(2024, 9, 14)), ('P010', datetime.date(2024, 8, 29)), ('P018', datetime.date(2024, 5, 6)), ('P013', datetime.date(2024, 3, 21)), ('P025', datetime.date(2024, 3, 20))]",3.9
U0057,P018,Home Appliances,"[('P029', datetime.date(2024, 9, 14)), ('P010', datetime.date(2024, 8, 29)), ('P018', datetime.date(2024, 5, 6)), ('P013', datetime.date(2024, 3, 21)), ('P025', datetime.date(2024, 3, 20))]",4.7
U0057,P013,Home Appliances,"[('P029', datetime.date(2024, 9, 14)), ('P010', datetime.date(2024, 8, 29)), ('P018', datetime.date(2024, 5, 6)), ('P013', datetime.date(2024, 3, 21)), ('P025', datetime.date(2024, 3, 20))]",4.9
U0057,P025,Electronics,"[('P029', datetime.date(2024, 9, 14)), ('P010', datetime.date(2024, 8, 29)), ('P018', datetime.date(2024, 5, 6)), ('P013', datetime.date(2024, 3, 21)), ('P025', datetime.date(2024, 3, 20))]",3.0
U0058,P043,Toys,"[('P043', datetime.date(2024, 6, 8))]",2.8
U0059,P002,Toys,"[('P002', datetime.date(2024, 7, 1)), ('P022', datetime.date(2024, 10, 31)), ('P009', datetime.date(2024, 2, 8)), ('P028', datetime.date(2024, 10, 24)), ('P030', datetime.date(2024, 7, 7))]",2.6
U0059,P022,Apparel,"[('P002', datetime.date(2024, 7, 1)), ('P022', datetime.date(2024, 10, 31)), ('P009', datetime.date(2024, 2, 8)), ('P028', datetime.date(2024, 10, 24)), ('P030', datetime.date(2024, 7, 7))]",4.9
U0059,P009,Home Appliances,"[('P002', datetime.date(2024, 7, 1)), ('P022', datetime.date(2024, 10, 31)), ('P009', datetime.date(2024, 2, 8)), ('P028', datetime.date(2024, 10, 24)), ('P030', datetime.date(2024, 7, 7))]",3.1
U0059,P028,Electronics,"[('P002', datetime.date(2024, 7, 1)), ('P022', datetime.date(2024, 10, 31)), ('P009', datetime.date(2024, 2, 8)), ('P028', datetime.date(2024, 10, 24)), ('P030', datetime.date(2024, 7, 7))]",4.4
U0059,P030,Home Appliances,"[('P002', datetime.date(2024, 7, 1)), ('P022', datetime.date(2024, 10, 31)), ('P009', datetime.date(2024, 2, 8)), ('P028', datetime.date(2024, 10, 24)), ('P030', datetime.date(2024, 7, 7))]",3.4
U0060,P019,Toys,"[('P019', datetime.date(2024, 5, 5)), ('P006', datetime.date(2024, 6, 14)), ('P046', datetime.date(2024, 1, 29)), ('P013', datetime.date(2024, 8, 4))]",2.5
U0060,P006,Home Appliances,"[('P019', datetime.date(2024, 5, 5)), ('P006', datetime.date(2024, 6, 14)), ('P046', datetime.date(2024, 1, 29)), ('P013', datetime.date(2024, 8, 4))]",3.2
U0060,P046,Electronics,"[('P019', datetime.date(2024, 5, 5)), ('P006', datetime.date(2024, 6, 14)), ('P046', datetime.date(2024, 1, 29)), ('P013', datetime.date(2024, 8, 4))]",4.1
U0060,P013,Home Appliances,"[('P019', datetime.date(2024, 5, 5)), ('P006', datetime.date(2024, 6, 14)), ('P046', datetime.date(2024, 1, 29)), ('P013', datetime.date(2024, 8, 4))]",4.1
U0061,P035,Apparel,"[('P035', datetime.date(2024, 6, 19)), ('P009', datetime.date(2024, 10, 18))]",1.9
U0061,P009,Home Appliances,"[('P035', datetime.date(2024, 6, 19)), ('P009', datetime.date(2024, 10, 18))]",3.4
U0062,P014,Home Appliances,"[('P014', datetime.date(2024, 7, 26))]",3.5
U0063,P021,Books,"[('P021', datetime.date(2024, 9, 29)), ('P009', datetime.date(2024, 4, 23)), ('P009', datetime.date(2024, 3, 8))]",2.3
U0063,P009,Home Appliances,"[('P021', datetime.date(2024, 9, 29)), ('P009', datetime.date(2024, 4, 23)), ('P009', datetime.date(2024, 3, 8))]",2.7
U0063,P009,Home Appliances,"[('P021', datetime.date(2024, 9, 29)), ('P009', datetime.date(2024, 4, 23)), ('P009', datetime.date(2024, 3, 8))]",2.9
U0064,P017,Toys,"[('P017', datetime.date(2024, 5, 11)), ('P010', datetime.date(2024, 3, 3)), ('P016', datetime.date(2024, 6, 1)), ('P027', datetime.date(2024, 5, 2))]",4.7
U0064,P010,Home Appliances,"[('P017', datetime.date(2024, 5, 11)), ('P010', datetime.date(2024, 3, 3)), ('P016', datetime.date(2024, 6, 1)), ('P027', datetime.date(2024, 5, 2))]",1.8
U0064,P016,Books,"[('P017', datetime.date(2024, 5, 11)), ('P010', datetime.date(2024, 3, 3)), ('P016', datetime.date(2024, 6, 1)), ('P027', datetime.date(2024, 5, 2))]",3.1
U0064,P027,Home Appliances,"[('P017', datetime.date(2024, 5, 11)), ('P010', datetime.date(2024, 3, 3)), ('P016', datetime.date(2024, 6, 1)), ('P027', datetime.date(2024, 5, 2))]",3.4
U0065,P028,Electronics,"[('P028', datetime.date(2024, 7, 7)), ('P014', datetime.date(2024, 3, 11)), ('P025', datetime.date(2024, 9, 27)), ('P003', datetime.date(2024, 1, 9)), ('P004', datetime.date(2024, 2, 14))]",3.2
U0065,P014,Home Appliances,"[('P028', datetime.date(2024, 7, 7)), ('P014', datetime.date(2024, 3, 11)), ('P025', datetime.date(2024, 9, 27)), ('P003', datetime.date(2024, 1, 9)), ('P004', datetime.date(2024, 2, 14))]",2.0
U0065,P025,Electronics,"[('P028', datetime.date(2024, 7, 7)), ('P014', datetime.date(2024, 3, 11)), ('P025', datetime.date(2024, 9, 27)), ('P003', datetime.date(2024, 1, 9)), ('P004', datetime.date(2024, 2, 14))]",3.8
U0065,P003,Books,"[('P028', datetime.date(2024, 7, 7)), ('P014', datetime.date(2024, 3, 11)), ('P025', datetime.date(2024, 9, 27)), ('P003', datetime.date(2024, 1, 9)), ('P004', datetime.date(2024, 2, 14))]",4.0
U0065,P004,Apparel,"[('P028', datetime.date(2024, 7, 7)), ('P014', datetime.date(2024, 3, 11)), ('P025', datetime.date(2024, 9, 27)), ('P003', datetime.date(2024, 1, 9)), ('P004', datetime.date(2024, 2, 14))]",3.7
U0066,P022,Apparel,"[('P022', datetime.date(2024, 3, 4)), ('P042', datetime.date(2024, 9, 3)), ('P006', datetime.date(2024, 5, 19)), ('P031', datetime.date(2024, 5, 2))]",2.0
U0066,P042,Toys,"[('P022', datetime.date(2024, 3, 4)), ('P042', datetime.date(2024, 9, 3)), ('P006', datetime.date(2024, 5, 19)), ('P031', datetime.date(2024, 5, 2))]",2.8
U0066,P006,Home Appliances,"[('P022', datetime.date(2024, 3, 4)), ('P042', datetime.date(2024, 9, 3)), ('P006', datetime.date(2024, 5, 19)), ('P031', datetime.date(2024, 5, 2))]",1.7
U0066,P031,Home Appliances,"[('P022', datetime.date(2024, 3, 4)), ('P042', datetime.date(2024, 9, 3)), ('P006', datetime.date(2024, 5, 19)), ('P031', datetime.date(2024, 5, 2))]",4.5
U0067,P020,Toys,"[('P020', datetime.date(2024, 6, 8)), ('P018', datetime.date(2024, 5, 7)), ('P025', datetime.date(2024, 11, 2))]",1.1
U0067,P018,Home Appliances,"[('P020', datetime.date(2024, 6, 8)), ('P018', datetime.date(2024, 5, 7)), ('P025', datetime.date(2024, 11, 2))]",3.2
U0067,P025,Electronics,"[('P020', datetime.date(2024, 6, 8)), ('P018', datetime.date(2024, 5, 7)), ('P025', datetime.date(2024, 11, 2))]",4.2
U0068,P030,Home Appliances,"[('P030', datetime.date(2024, 4, 3))]",1.3
U0069,P049,Groceries,"[('P049', datetime.date(2024, 7, 22)), ('P004', datetime.date(2024, 9, 10)), ('P031', datetime.date(2024, 1, 22)), ('P027', datetime.date(2024, 9, 28))]",2.2
U0069,P004,Apparel,"[('P049', datetime.date(2024, 7, 22)), ('P004', datetime.date(2024, 9, 10)), ('P031', datetime.date(2024, 1, 22)), ('P027', datetime.date(2024, 9, 28))]",1.0
U0069,P031,Home Appliances,"[('P049', datetime.date(2024, 7, 22)), ('P004', datetime.date(2024, 9, 10)), ('P031', datetime.date(2024, 1, 22)), ('P027', datetime.date(2024, 9, 28))]",3.9
U0069,P027,Home Appliances,"[('P049', datetime.date(2024, 7, 22)), ('P004', datetime.date(2024, 9, 10)), ('P031', datetime.date(2024, 1, 22)), ('P027', datetime.date(2024, 9, 28))]",2.5
U0070,P034,Home Appliances,"[('P034', datetime.date(2024, 5, 8)), ('P027', datetime.date(2024, 10, 30))]",1.2
U0070,P027,Home Appliances,"[('P034', datetime.date(2024, 5, 8)), ('P027', datetime.date(2024, 10, 30))]",3.8
U0071,P011,Toys,"[('P011', datetime.date(2024, 10, 4))]",4.3
U0072,P042,Toys,"[('P042', datetime.date(2024, 4, 10))]",1.2
U0073,P009,Home Appliances,"[('P009', datetime.date(2024, 5, 31))]",3.4
U0074,P001,Groceries,"[('P001', datetime.date(2024, 3, 11))]",3.6
U0075,P001,Groceries,"[('P001', datetime.date(2024, 11, 15)), ('P020', datetime.date(2024, 10, 18)), ('P018', datetime.date(2024, 3, 11)), ('P040', datetime.date(2024, 1, 12)), ('P002', datetime.date(2024, 8, 16))]",3.8
U0075,P020,Toys,"[('P001', datetime.date(2024, 11, 15)), ('P020', datetime.date(2024, 10, 18)), ('P018', datetime.date(2024, 3, 11)), ('P040', datetime.date(2024, 1, 12)), ('P002', datetime.date(2024, 8, 16))]",3.8
U0075,P018,Home Appliances,"[('P001', datetime.date(2024, 11, 15)), ('P020', datetime.date(2024, 10, 18)), ('P018', datetime.date(2024, 3, 11)), ('P040', datetime.date(2024, 1, 12)), ('P002', datetime.date(2024, 8, 16))]",4.1
U0075,P040,Groceries,"[('P001', datetime.date(2024, 11, 15)), ('P020', datetime.date(2024, 10, 18)), ('P018', datetime.date(2024, 3, 11)), ('P040', datetime.date(2024, 1, 12)), ('P002', datetime.date(2024, 8, 16))]",1.2
U0075,P002,Toys,"[('P001', datetime.date(2024, 11, 15)), ('P020', datetime.date(2024, 10, 18)), ('P018', datetime.date(2024, 3, 11)), ('P040', datetime.date(2024, 1, 12)), ('P002', datetime.date(2024, 8, 16))]",2.1
U0076,P009,Home Appliances,"[('P009', datetime.date(2024, 8, 25))]",2.5
U0077,P003,Books,"[('P003', datetime.date(2024, 11, 11)), ('P010', datetime.date(2024, 7, 12))]",3.9
U0077,P010,Home Appliances,"[('P003', datetime.date(2024, 11, 11)), ('P010', datetime.date(2024, 7, 12))]",2.5
U0078,P015,Books,"[('P015', datetime.date(2024, 5, 27)), ('P037', datetime.date(2024, 9, 28))]",1.5
U0078,P037,Groceries,"[('P015', datetime.date(2024, 5, 27)), ('P037', datetime.date(2024, 9, 28))]",2.2
U0079,P032,Apparel,"[('P032', datetime.date(2024, 6, 13)), ('P021', datetime.date(2024, 1, 27)), ('P032', datetime.date(2024, 4, 26)), ('P039', datetime.date(2024, 9, 15))]",3.0
U0079,P021,Books,"[('P032', datetime.date(2024, 6, 13)), ('P021', datetime.date(2024, 1, 27)), ('P032', datetime.date(2024, 4, 26)), ('P039', datetime.date(2024, 9, 15))]",1.5
U0079,P032,Apparel,"[('P032', datetime.date(2024, 6, 13)), ('P021', datetime.date(2024, 1, 27)), ('P032', datetime.date(2024, 4, 26)), ('P039', datetime.date(2024, 9, 15))]",3.4
U0079,P039,Toys,"[('P032', datetime.date(2024, 6, 13)), ('P021', datetime.date(2024, 1, 27)), ('P032', datetime.date(2024, 4, 26)), ('P039', datetime.date(2024, 9, 15))]",1.4
U0080,P015,Books,"[('P015', datetime.date(2024, 8, 16))]",3.1
U0081,P026,Electronics,"[('P026', datetime.date(2024, 2, 2))]",4.3
U0082,P015,Books,"[('P015', datetime.date(2024, 1, 4))]",2.2
U0083,P005,Electronics,"[('P005', datetime.date(2024, 7, 7))]",1.2
U0084,P014,Home Appliances,"[('P014', datetime.date(2024, 10, 11)), ('P035', datetime.date(2024, 10, 1)), ('P043', datetime.date(2024, 8, 18)), ('P039', datetime.date(2024, 2, 10)), ('P042', datetime.date(2024, 1, 17))]",2.1
U0084,P035,Apparel,"[('P014', datetime.date(2024, 10, 11)), ('P035', datetime.date(2024, 10, 1)), ('P043', datetime.date(2024, 8, 18)), ('P039', datetime.date(2024, 2, 10)), ('P042', datetime.date(2024, 1, 17))]",2.2
U0084,P043,Toys,"[('P014', datetime.date(2024, 10, 11)), ('P035', datetime.date(2024, 10, 1)), ('P043', datetime.date(2024, 8, 18)), ('P039', datetime.date(2024, 2, 10)), ('P042', datetime.date(2024, 1, 17))]",3.8
U0084,P039,Toys,"[('P014', datetime.date(2024, 10, 11)), ('P035', datetime.date(2024, 10, 1)), ('P043', datetime.date(2024, 8, 18)), ('P039', datetime.date(2024, 2, 10)), ('P042', datetime.date(2024, 1, 17))]",2.2
U0084,P042,Toys,"[('P014', datetime.date(2024, 10, 11)), ('P035', datetime.date(2024, 10, 1)), ('P043', datetime.date(2024, 8, 18)), ('P039', datetime.date(2024, 2, 10)), ('P042', datetime.date(2024, 1, 17))]",2.7
U0085,P021,Books,"[('P021', datetime.date(2024, 7, 28)), ('P048', datetime.date(2024, 9, 17)), ('P048', datetime.date(2024, 1, 15)), ('P016', datetime.date(2024, 1, 27))]",2.4
U0085,P048,Electronics,"[('P021', datetime.date(2024, 7, 28)), ('P048', datetime.date(2024, 9, 17)), ('P048', datetime.date(2024, 1, 15)), ('P016', datetime.date(2024, 1, 27))]",2.0
U0085,P048,Electronics,"[('P021', datetime.date(2024, 7, 28)), ('P048', datetime.date(2024, 9, 17)), ('P048', datetime.date(2024, 1, 15)), ('P016', datetime.date(2024, 1, 27))]",2.0
U0085,P016,Books,"[('P021', datetime.date(2024, 7, 28)), ('P048', datetime.date(2024, 9, 17)), ('P048', datetime.date(2024, 1, 15)), ('P016', datetime.date(2024, 1, 27))]",1.6
U0086,P034,Home Appliances,"[('P034', datetime.date(2024, 3, 16)), ('P011', datetime.date(2024, 5, 15))]",2.8
U0086,P011,Toys,"[('P034', datetime.date(2024, 3, 16)), ('P011', datetime.date(2024, 5, 15))]",2.1
U0087,P042,Toys,"[('P042', datetime.date(2024, 4, 23)), ('P009', datetime.date(2024, 1, 23))]",4.9
U0087,P009,Home Appliances,"[('P042', datetime.date(2024, 4, 23)), ('P009', datetime.date(2024, 1, 23))]",4.9
U0088,P050,Books,"[('P050', datetime.date(2024, 4, 11)), ('P029', datetime.date(2024, 4, 8)), ('P003', datetime.date(2024, 5, 18)), ('P041', datetime.date(2024, 6, 20)), ('P010', datetime.date(2024, 2, 2))]",2.5
U0088,P029,Electronics,"[('P050', datetime.date(2024, 4, 11)), ('P029', datetime.date(2024, 4, 8)), ('P003', datetime.date(2024, 5, 18)), ('P041', datetime.date(2024, 6, 20)), ('P010', datetime.date(2024, 2, 2))]",3.2
U0088,P003,Books,"[('P050', datetime.date(2024, 4, 11)), ('P029', datetime.date(2024, 4, 8)), ('P003', datetime.date(2024, 5, 18)), ('P041', datetime.date(2024, 6, 20)), ('P010', datetime.date(2024, 2, 2))]",4.9
U0088,P041,Groceries,"[('P050', datetime.date(2024, 4, 11)), ('P029', datetime.date(2024, 4, 8)), ('P003', datetime.date(2024, 5, 18)), ('P041', datetime.date(2024, 6, 20)), ('P010', datetime.date(2024, 2, 2))]",4.3
U0088,P010,Home Appliances,"[('P050', datetime.date(2024, 4, 11)), ('P029', datetime.date(2024, 4, 8)), ('P003', datetime.date(2024, 5, 18)), ('P041', datetime.date(2024, 6, 20)), ('P010', datetime.date(2024, 2, 2))]",4.6
U0089,P030,Home Appliances,"[('P030', datetime.date(2024, 9, 24))]",3.3
U0090,P001,Groceries,"[('P001', datetime.date(2024, 7, 1)), ('P040', datetime.date(2024, 8, 5)), ('P044', datetime.date(2024, 4, 29))]",4.6
U0090,P040,Groceries,"[('P001', datetime.date(2024, 7, 1)), ('P040', datetime.date(2024, 8, 5)), ('P044', datetime.date(2024, 4, 29))]",4.7
U0090,P044,Groceries,"[('P001', datetime.date(2024, 7, 1)), ('P040', datetime.date(2024, 8, 5)), ('P044', datetime.date(2024, 4, 29))]",4.4
U0091,P027,Home Appliances,"[('P027', datetime.date(2024, 2, 23)), ('P020', datetime.date(2024, 4, 21)), ('P012', datetime.date(2024, 5, 26)), ('P037', datetime.date(2024, 7, 12))]",4.6
U0091,P020,Toys,"[('P027', datetime.date(2024, 2, 23)), ('P020', datetime.date(2024, 4, 21)), ('P012', datetime.date(2024, 5, 26)), ('P037', datetime.date(2024, 7, 12))]",3.6
U0091,P012,Home Appliances,"[('P027', datetime.date(2024, 2, 23)), ('P020', datetime.date(2024, 4, 21)), ('P012', datetime.date(2024, 5, 26)), ('P037', datetime.date(2024, 7, 12))]",4.9
U0091,P037,Groceries,"[('P027', datetime.date(2024, 2, 23)), ('P020', datetime.date(2024, 4, 21)), ('P012', datetime.date(2024, 5, 26)), ('P037', datetime.date(2024, 7, 12))]",1.8
U0092,P036,Toys,"[('P036', datetime.date(2024, 2, 4)), ('P008', datetime.date(2024, 7, 16)), ('P028', datetime.date(2024, 11, 13)), ('P017', datetime.date(2024, 3, 22)), ('P016', datetime.date(2024, 9, 23))]",4.0
U0092,P008,Books,"[('P036', datetime.date(2024, 2, 4)), ('P008', datetime.date(2024, 7, 16)), ('P028', datetime.date(2024, 11, 13)), ('P017', datetime.date(2024, 3, 22)), ('P016', datetime.date(2024, 9, 23))]",2.5
U0092,P028,Electronics,"[('P036', datetime.date(2024, 2, 4)), ('P008', datetime.date(2024, 7, 16)), ('P028', datetime.date(2024, 11, 13)), ('P017', datetime.date(2024, 3, 22)), ('P016', datetime.date(2024, 9, 23))]",4.6
